"site_no","RB","years","start_date","end_date","perc_missing","agency_cd","station_nm","site_tp_cd","lat_va","long_va","dec_lat_va","dec_long_va","coord_meth_cd","coord_acy_cd","coord_datum_cd","dec_coord_datum_cd","district_cd","state_cd","county_cd","country_cd","land_net_ds","map_nm","map_scale_fc","alt_va","alt_meth_cd","alt_acy_va","alt_datum_cd","huc_cd","basin_cd","topo_cd","instruments_cd","construction_dt","inventory_dt","drain_area_va","contrib_drain_area_va","tz_cd","local_time_fg","reliability_cd","gw_file_cd","nat_aqfr_cd","aqfr_cd","aqfr_type_cd","well_depth_va","hole_depth_va","depth_src_cd","project_no","class"
"12010000",0.281196511757273,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","NASELLE RIVER NEAR NASELLE, WA","ST",462227,1234432,46.3739937,-123.743482,"M","S","NAD27","NAD83","53","53","049","US","  SWSWS01 T10N  R09W  W",NA,NA,24,"M",10,"NGVD29","17100106",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,54.8,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12013500",0.279073164628234,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","WILLAPA RIVER NEAR WILLAPA, WA","ST",463904,1233905,46.65093418,-123.6526584,"M","S","NAD27","NAD83","53","53","049","US","  SWSWS35 T14N  R08W  W",NA,NA,3.57,"M",10,"NGVD29","17100106",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,130,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12019310",0.359739302666345,3.35890410958904,2013-05-23,2016-09-29,0,"USGS","CHEHALIS RIVER ABOVE MAHAFFEY CREEK NR PE ELL, WA","ST",463243.14,1231755.38,46.54531667,-123.2987167,"G","S","NAD83","NAD83","53","53","041","US","  SWSWS03 T12N  R05  W","PE ELL, WA","  24000",432,"N",4.3,"NAVD88","17100103",NA,NA,"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,68.9,NA,"PST","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Med"
"12020000",0.313610356187408,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","CHEHALIS RIVER NEAR DOTY, WA","ST",463703,1231635,46.6173236,-123.277644,"M","S","NAD27","NAD83","53","53","041","US","  NENWS14 T13N  R05W  W",NA,NA,0,"L",5,"NAVD88","17100103",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,113,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12021800",0.289585489196153,4.25479452054795,2015-10-01,2019-12-31,0,"USGS","CHEHALIS RIVER NEAR ADNA, WA","ST",463733,1230602,46.6256583,-123.1018009,"M","S","NAD27","NAD83","53","53","041","US","  NESES07 T13N  R03W  W","ADNA, WA","  24000",0,"N",4.3,"NAVD88","17100103",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,340,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12025000",0.263208057417365,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","NEWAUKUM RIVER NEAR CHEHALIS, WA","ST",463713,1225638,46.6201042,-122.945126,"M","S","NAD27","NAD83","53","53","041","US","  SWSWS09 T13N  R02W  W",NA,NA,0,"L",5,"NAVD88","17100103",NA,NA,"YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,155,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12025700",0.257022768072289,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","SKOOKUMCHUCK RIVER NEAR VAIL, WA","ST",464622,1223534,46.77260276,-122.5940086,"M","S","NAD27","NAD83","53","53","067","US","  SWNWS20 T15N  R02E  W",NA,NA,0,"L",5,"NAVD88","17100103",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,40,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12026150",0.157263404157293,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA","ST",464725,1224403,46.79010157,-122.7354019,"M","S","NAD27","NAD83","53","53","067","US","  NWNWS18 T15N  R01E  W",NA,NA,0,"L",5,"NAVD88","17100103",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,65.9,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Low"
"12026400",0.203215450875847,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","SKOOKUMCHUCK RIVER NEAR BUCODA, WA","ST",464620,1225523,46.7720459,-122.924298,"M","S","NAD27","NAD83","53","53","067","US","  SWNWS22 T15N  R02W  W",NA,NA,0,"L",5,"NAVD88","17100103",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,112,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
"12027500",0.210242327674303,10.0054794520548,2010-01-01,2019-12-31,0,"USGS","CHEHALIS RIVER NEAR GRAND MOUND, WA","ST",464634,1230204,46.7759343,-123.0356919,"M","S","NAD27","NAD83","53","53","067","US","  NENES22 T15N  R03W  W",NA,NA,0,"L",5,"NAVD88","17100103",NA,NA,"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN",NA,NA,895,NA,"PST","Y",NA,"NNNNNNNN",NA,NA,NA,NA,NA,NA,NA,"Med"
